# redshift                Ha6563rest              OII3726rest             OII3729rest             OIII4959rest            OIII5007rest            
  8.896576614458451e-01   2.142003425552476e+38   1.002074291014113e+37   1.488422519674213e+37   1.093246094060318e+38   3.293957067321678e+38   
  9.102114534114480e-01   6.192552807946301e+37   2.215628452453122e+36   3.288655248755933e+36   3.180204147160186e+37   9.581974253535307e+37   
  8.826273512181526e-01   7.848033010826221e+37   3.373995698319436e+36   5.007084983303913e+36   3.472394625237812e+37   1.045701482792036e+38   
  9.045118019798273e-01   6.816959340483286e+42   1.437285128647813e+41   1.731261096830299e+41   2.686608606997475e+42   8.087529262576256e+42   
  9.126740238954563e-01   6.470022037996469e+36   2.580875969849826e+35   3.831782664438152e+35   3.345571273108755e+36   1.008022640022069e+37   
  8.996523680954942e-01   1.469842090166770e+38   5.885410885700301e+36   8.738058450173763e+36   7.598574511645179e+37   2.289455077881401e+38   
  8.888291713317040e-01   1.665184038732189e+37   5.309173317416841e+35   7.872297648673104e+35   7.044737586409784e+36   2.122455507950164e+37   
  8.928321240022119e-01   9.572012113478368e+37   4.539860896871992e+36   6.746542164515190e+36   4.581319883978082e+37   1.380328342525615e+38   
  9.063743892185887e-01   1.532627741237273e+40   6.396634202531284e+38   9.495415992306268e+38   4.239324738552569e+39   1.277266567152803e+40   
  9.302159230287641e-01   2.433735465716301e+40   9.880961457701763e+38   1.466918353790887e+39   6.337629189199927e+39   1.909457790161891e+40   
  9.192535488148974e-01   1.338438819893087e+41   5.488408451744503e+39   8.148330237715689e+39   3.637491904352187e+40   1.095964465530324e+41   
  9.425017491449783e-01   9.040099855392993e+36   5.156273476942265e+35   7.661632565304928e+35   4.548840023469879e+36   1.370568239377366e+37   
  9.406304643203247e-01   2.002293148043364e+40   8.153986098269779e+38   1.210559179923955e+39   5.294482282750585e+39   1.595187227267335e+40   
  9.350155037071761e-01   1.320989045967270e+38   4.359206798655260e+36   6.462604213701501e+36   6.394630711247458e+37   1.926706085543413e+38   
  9.383442141153442e-01   3.416170676917457e+37   6.756087443749028e+35   1.001709776238307e+36   1.364274948986948e+37   4.109992153710700e+37   
  9.336616221561929e-01   9.013579691547384e+39   4.157882431469605e+38   6.171476564912560e+38   3.230405625221187e+39   9.729745894043706e+39   
  9.430138927627463e-01   6.462289231264979e+40   2.726301828663744e+39   4.047169689888205e+39   1.839084205775253e+40   5.541059179174690e+40   
  9.773647983940934e-01   7.278816721340121e+40   1.948860836907206e+39   2.813997293510159e+39   1.209300844185619e+40   3.639036960800764e+40   
  9.683147874886919e-01   7.786055130622094e+36   1.594938391018085e+35   2.365861184859993e+35   2.723678929780937e+36   8.201929916023137e+36   
  9.752000590683356e-01   4.729850057828205e+40   2.295406809983119e+39   3.406118274057570e+39   1.909971862409916e+40   5.752606796772583e+40   
  9.718949326590109e-01   1.817234252307836e+38   8.566721709596969e+36   1.271071394635901e+37   7.781395250231702e+37   2.343435014575312e+38   
  9.753293367263032e-01   2.768474825302136e+40   1.289996916028130e+39   1.914609422754412e+39   9.972508422129015e+39   3.003870699978212e+40   
  8.816707225081328e-01   1.138251858577116e+40   5.516635295774397e+38   8.185938755019216e+38   4.607953240312727e+39   1.387838336005253e+40   
  8.990836814449912e-01   1.696937335604390e+40   7.659720482219110e+38   1.136996974244965e+39   5.641860109739980e+39   1.699612871926388e+40   
  8.974671849220208e-01   4.289858813281977e+37   1.458431366354462e+36   2.163706961418962e+36   1.478939752405225e+37   4.454150983347265e+37   
  8.970799298230379e-01   6.328152270817573e+40   2.947235508734426e+39   4.372482990610078e+39   2.600805644505505e+40   7.832529588070982e+40   
  8.956714943366573e-01   8.108593728553035e+39   3.423104926830369e+38   5.078259067472538e+38   3.122648375048259e+39   9.403557377246589e+39   
  9.037836527110179e-01   1.946027865840306e+40   8.995559419464969e+38   1.335284229463490e+39   7.273131335887046e+39   2.190321422339812e+40   
  8.943779362282653e-01   1.823185976485705e+40   8.226633383457341e+38   1.221150344507387e+39   6.056260731473287e+39   1.824452507999527e+40   
  8.950117536942053e-01   4.649743952746351e+40   2.188327058249818e+39   3.246701885284478e+39   1.907590054325362e+40   5.745123410759037e+40   
  8.976578445089123e-01   3.245163509006216e+40   1.501362784708992e+39   2.226724020455423e+39   1.362986213343383e+40   4.106004083531163e+40   
  8.977298578920654e-01   9.944364131968935e+40   4.772679647870130e+39   7.082228390309041e+39   3.933034803082669e+40   1.184611976760400e+41   
  9.035560794526252e-01   3.144255079183401e+40   1.525592780702844e+39   2.264447334752128e+39   1.182606771457296e+40   3.561710470282632e+40   
  8.952191918537571e-01   1.677652655891479e+39   6.657102348354058e+37   9.875934032543268e+37   6.114303459858150e+38   1.841184694901085e+39   
  8.991410512187215e-01   1.735846269794065e+41   7.864087661000855e+39   1.167330470449797e+40   5.806443431343971e+40   1.749128092221045e+41   
  9.036484373454627e-01   1.221719211774833e+40   5.557466852268299e+38   8.247323907609311e+38   5.348205060238734e+39   1.610673423867138e+40   
  9.046392635378342e-01   1.191495151657417e+40   5.084106526640097e+38   7.542118664486964e+38   4.641037656609904e+39   1.397634439594806e+40   
  9.099809123192846e-01   1.072229226850053e+39   4.889231413184685e+37   7.253241339785030e+37   4.347866219393965e+38   1.309429355371091e+39   
  9.132023625145758e-01   7.718223418644686e+40   3.506979045258144e+39   5.205619316454569e+39   2.602541546866123e+40   7.839872304984281e+40   
  9.127568403380237e-01   1.555480431543228e+40   7.598856175192991e+38   1.127476496119616e+39   6.492770937110260e+39   1.955511333415447e+40   
  8.991358438691466e-01   1.090716406822978e+37   6.957640927348753e+35   1.033007637663093e+36   4.691256454786007e+36   1.412163129123980e+37   
  9.149543592986411e-01   1.277549646770686e+39   5.132840088200617e+37   7.621308808538666e+37   3.338528196112911e+38   1.005838210686724e+39   
  9.024943636601885e-01   4.769764941940439e+39   2.314567977706068e+38   3.434291728265492e+38   2.012273638457318e+39   6.060170521451674e+39   
  9.126762700326170e-01   7.869610456623405e+40   2.746391561221938e+39   4.073983444814947e+39   2.572145369059335e+40   7.745549040621062e+40   
  8.514042714709449e-01   5.786114719253658e+37   1.382987309275212e+36   2.050363157769048e+36   2.834148415207137e+37   8.538987662471690e+37   
  8.569443539990813e-01   2.818250335825821e+37   6.530998250514548e+35   9.704643080153743e+35   4.101848042630835e+36   1.235889286274273e+37   
  8.559959067642848e-01   6.732127571464991e+39   3.204697570496723e+38   4.755943438361994e+38   2.566130982919612e+39   7.729221034776525e+39   
  8.524909271011996e-01   8.760380348137792e+39   4.042530786846176e+38   5.997393574052557e+38   3.595908531793701e+39   1.082924922784118e+40   
  8.601499631161547e-01   9.993111208364498e+36   6.899435029782845e+34   1.023714251290183e+35   1.005881758162870e+36   3.030727796963663e+36   
  8.521102781643093e-01   5.463503828302055e+37   1.586148859551781e+36   2.351567563534157e+36   2.135456994132954e+37   6.434144787712966e+37   
  8.595190735608083e-01   3.224916124022351e+42   5.101433246406842e+40   6.447084489155338e+40   1.210101007469199e+42   3.640953887965880e+42   
  8.515828494767783e-01   1.675503907754384e+41   4.835615948854041e+39   7.174002824839958e+39   2.276172652631485e+40   6.853706387841409e+40   
  8.579397736371726e-01   9.403184843714585e+39   3.723122348419783e+38   5.523319515331023e+38   3.445393174035122e+39   1.037518881869375e+40   
  8.527328874647968e-01   6.243433637058752e+40   2.971652718597257e+39   4.410122040479265e+39   2.377689717402130e+40   7.161469844682343e+40   
  8.567132853758803e-01   4.339025104255168e+40   2.149600034875196e+39   3.189829741461527e+39   1.802402405573069e+40   5.428179442972477e+40   
  8.583634689977180e-01   1.688949584551115e+41   5.853078476868780e+39   8.686341690028947e+39   3.066644649823902e+40   9.236937539680017e+40   
  8.537995858609924e-01   1.753602201357773e+40   8.401832433075265e+38   1.246855645133709e+39   6.778387698851788e+39   2.041635007817305e+40   
  8.553680050837722e-01   4.181999122093781e+39   1.409688249272975e+38   2.091266897337964e+38   1.350033589440232e+39   4.065371011009758e+39   
  8.561678559220918e-01   1.471858536041112e+40   6.926932271140259e+38   1.028015595024565e+39   5.501912648971045e+39   1.657210347612177e+40   
  8.546237654821773e-01   2.118848019298369e+41   7.860268157355594e+39   1.166745126120748e+40   4.471098144202539e+40   1.346899115288784e+41   
  8.560851021206322e-01   1.856905624717585e+40   8.722601874194464e+38   1.294191905568903e+39   7.361075442455835e+39   2.217185415898118e+40   
  8.567354914026133e-01   1.195782787027700e+40   5.801260826336425e+38   8.607964086489419e+38   4.901139969348722e+39   1.476103633383660e+40   
  8.645409176089052e-01   8.127323229317440e+39   3.697159970926490e+38   5.484802375939138e+38   3.298584339735170e+39   9.933823274320249e+39   
  8.551514317538653e-01   6.196163821205404e+40   2.449373605284978e+39   3.637028188149386e+39   1.535207039120288e+40   4.625535355938726e+40   
  8.598290661488397e-01   7.775662361080401e+40   2.710938316774159e+39   4.022836445253073e+39   1.394233543775297e+40   4.199629648744786e+40   
  8.608863088665020e-01   1.642380201458958e+41   6.254894261810536e+39   9.284902873070805e+39   3.706989492241562e+40   1.116766799544187e+41   
  8.583609249637878e-01   7.394896558683700e+41   2.840151856187560e+40   4.216229628060488e+40   1.690410923671881e+41   5.092643374691587e+41   
  8.685232702609715e-01   5.993946659084794e+40   4.453419740705986e+37   6.598414557384843e+37   7.870929508984219e+37   2.366636127114873e+38   
  8.685414262913398e-01   8.610585821884269e+36   9.719186759947795e+34   1.441539145721425e+35   2.099022016590979e+36   6.320871883351064e+36   
  8.696857304262742e-01   1.107217110000341e+38   5.908668875548597e+36   8.787129852384372e+36   5.271148284306932e+37   1.588200153499510e+38   
  8.676551694249188e-01   2.426265562691893e+37   8.436383437657098e+35   1.251877986707986e+36   1.233978378175024e+37   3.717984287156760e+37   
  8.658894102873846e-01   6.648801991328356e+37   2.288579299399537e+36   3.392930030189480e+36   3.316597682624609e+37   9.992927414607585e+37   
  8.633696225652372e-01   8.347636224298411e+39   3.648536732195137e+38   5.416166424426566e+38   2.608502943002973e+39   7.858705428418238e+39   
  8.615585820066549e-01   8.294605487972988e+36   3.194391983056473e+35   4.738241568176800e+35   3.194296731734301e+36   9.621030847846452e+36   
  8.595288082066797e-01   1.310666449813485e+39   1.312964686993439e+37   1.946586692372614e+37   2.077722058770373e+38   6.260189079659515e+38   
  8.704416113811739e-01   1.405199256672007e+40   6.777441531872333e+38   1.005463484995432e+39   5.983785323288277e+39   1.802194380494831e+40   
  8.624294324526933e-01   2.629110821697710e+41   9.854363405965017e+39   1.462772865968517e+40   5.669681708295324e+40   1.707998580765007e+41   
  8.664501964856344e-01   5.362538932458852e+41   1.508922788053555e+40   2.233168926081177e+40   7.160177717885317e+40   2.155828843388744e+41   
  8.622816891215981e-01   1.077475477992771e+41   4.551846274815677e+39   6.757613959272538e+39   3.147733574817231e+40   9.483903169365854e+40   
  8.631255754671663e-01   2.070841880937003e+41   9.401731889529345e+39   1.395549750476026e+40   6.982308120260568e+40   2.103342699067325e+41   
  8.647803946246395e-01   1.603884027059141e+40   6.368363215027766e+38   9.447083718944027e+38   5.874469553145832e+39   1.769037378568422e+40   
  8.583028589073618e-01   1.109635730708054e+37   2.270202292880975e+35   3.366166262800460e+35   4.104863340023959e+36   1.236508537718932e+37   
  8.607326896597731e-01   6.692919360867181e+37   1.166464945975178e+36   1.729598991376415e+36   2.433221294611517e+37   7.329737248705301e+37   
  8.575135166523711e-01   1.100072672594531e+40   4.604598412498001e+38   6.834242799360924e+38   3.308089040691943e+39   9.967163106006471e+39   
  8.616657721032182e-01   1.036971625746707e+42   3.240841676167972e+40   4.808336934269103e+40   1.563947020843369e+41   4.709961969185218e+41   
  8.613428395111222e-01   4.542035087111411e+40   2.163449769614298e+39   3.210581786730793e+39   1.747432757926280e+40   5.263267323819001e+40   
  8.645152236342586e-01   5.152556835056540e+40   2.272039771768902e+39   3.372859449034477e+39   1.622469818646702e+40   4.887906870130583e+40   
  8.606772724517182e-01   1.360023353753002e+41   6.440871907557222e+39   9.555767123063635e+39   5.654459581262611e+40   1.702919341423536e+41   
  9.888347753859090e-01   2.773828844627303e+40   1.277308534951367e+39   1.895872118711589e+39   9.685779797496397e+39   2.917675925504970e+40   
  9.973112861383633e-01   1.917171557715189e+40   8.773750802234126e+38   1.302298969763438e+39   6.587771885942588e+39   1.984449681971203e+40   
  9.944433270894304e-01   6.095192489026914e+36   1.862593438359752e+35   2.761339598835027e+35   2.688557089434104e+36   8.100638706833247e+36   
  9.951768301925847e-01   5.787778004840275e+37   1.576669733008491e+36   2.337926395253802e+36   3.052145396341061e+37   9.196132465867533e+37   
  9.955129934745066e-01   3.088896994891161e+38   9.551735298390791e+36   1.417021938301952e+37   1.619688930473138e+38   4.880132504823133e+38   
  9.935672074404356e-01   6.192630334501388e+39   2.509996905982959e+38   3.726704232818280e+38   2.962209659914361e+39   8.924228386624136e+39   
  9.957548172266122e-01   1.660303864045233e+40   7.921313343877255e+38   1.175542529717406e+39   6.492133081950465e+39   1.955300912435318e+40   
  9.943677271210207e-01   1.889178316578021e+41   5.469372777804226e+39   8.113508061403538e+39   2.454761776453456e+40   7.391604663530588e+40   
  9.993365885661445e-01   2.854615904128644e+41   1.088511143586481e+40   1.615836810551490e+40   6.398767961649856e+40   1.927682884896138e+41   
  9.935489495487730e-01   4.512582865661562e+39   2.154279797335816e+38   3.196096672206483e+38   1.946534860694856e+39   5.862050427950915e+39   
  9.963234352365256e-01   1.213369625944900e+40   5.634804483445950e+38   8.363499451563634e+38   4.303098401628224e+39   1.296168741951492e+40   
  9.947574389497276e-01   2.841617170717329e+40   1.121528860182365e+39   1.665018297726906e+39   6.916135643937153e+39   2.083696397020091e+40   
  9.892014787249803e-01   4.207103899623465e+39   1.866139232584032e+38   2.768559714508749e+38   1.663319031873985e+39   5.009032692645088e+39   
  9.879117139238727e-01   1.174271613316036e+40   5.346784365312293e+38   7.936475443601324e+38   4.016072272560061e+39   1.209712294263624e+40   
