# z   ,    O[III] EW / O[II] EW
     0.874380,     -157.738
      1.20872,     -141.663
      1.45297,     -104.213
      1.26797,     -302.382
      1.33507,     -191.047
      1.30609,     -813.246
      1.02662,     -864.265
      1.02598,     -864.265
     0.862802,     -209.626
     0.862752,     -209.626
      1.11034,     -672.977
      1.11086,     -672.977
      1.33279,     -157.906
      1.33235,     -157.906
     0.854542,     -303.744
     0.764492,      2.89388
     0.764230,      2.89388
     0.853720,     -646.470
      1.08739,     -266.659
      1.02699,     -221.706
      1.14052,     -451.057
     0.885732,     -981.701
      1.22940,     -146.952
      1.26874,     -226.577
      1.23438,     -412.679
     0.862024,     -994.265
      1.17331,     -239.701
      1.02740,     -169.209
     0.865376,     -294.518
      1.21677,     -129.191
     0.867490,     -240.113
     0.791598,      1.45486
      1.40015,     -281.963
     0.866891,     -419.119
      1.16347,     -184.426
      1.11116,     -95.0986
      1.28335,     -209.755
      1.02825,     -265.402
      1.08686,     -167.678
     0.867669,     -837.840
     0.793013,      1.23448
     0.810418,      1.15755
     0.928157,     -370.136
     0.859577,     -390.124
     0.810740,     -251.329
     0.927497,     -205.829
      1.02224,     -160.486
      1.06852,     -225.646
     0.995632,     -175.534
      1.22100,     -458.854
     0.900825,     -304.327
      1.05451,     -339.579
      1.25912,     -546.781
      1.21804,     -201.395
      1.25687,     -265.704
      1.16378,     -551.159
     0.985697,     -145.382
      1.21978,     -1134.57
      1.22000,     -440.181
      1.16791,     -626.198
     0.899540,     -302.756
      1.25581,     -132.274
     0.846561,     -207.338
     0.789564,     0.380944
      1.23458,     -115.541
     0.752606,     0.317117
     0.877173,     -225.686
      1.37143,     -170.745
      1.37244,     -170.745
      1.00354,     -435.645
     0.923088,     -124.000
      1.00242,     -222.186
     0.926545,     -255.991
     0.926334,     -255.991
      1.30083,     -170.739
     0.869722,     -281.957
     0.869685,     -281.957
     0.777842,     0.104713
      1.34422,     -63.0615
      1.21639,     -315.134
      1.21577,     -315.134
      1.10564,     -302.634
      1.10551,     -302.634
     0.805549,      1.37374
      1.22308,     -234.597
      1.22716,     -232.326
      1.13280,     -768.080
     0.776802,     0.381172
     0.827396,     -308.620
     0.826773,     -308.620
     0.779027,      1.15730
      1.39809,     -258.950
      1.39784,     -258.950
     0.944531,     -1071.89
     0.773635,     0.130168
     0.780154,     0.329975
      1.21971,     -235.128
     0.770092,     0.986023
     0.916095,     -222.053
     0.916094,     -143.399
      1.23260,     -98.5905
     0.982594,     -644.801
     0.867306,     -179.049
     0.922333,     -357.488
      1.10584,     -366.896
     0.807197,     -197.121
      1.23960,     -176.059
      1.20029,     -210.074
      1.20908,     -225.782
      1.14123,     -155.111
      1.14132,     -189.117
      1.20961,     -306.190
      1.21050,     -117.463
     0.981993,     -481.776
     0.771851,     0.503310
      1.23715,     -212.118
     0.924587,     -686.481
     0.768895,     0.332561
     0.823400,     -327.251
     0.924862,     -203.149
     0.776499,     0.652233
     0.923707,     -178.837
      1.29214,     -166.721
     0.777654,      1.09941
     0.819534,     -136.433
     0.819513,     -136.433
     0.804766,     -302.314
      1.00454,     -452.626
      1.17388,     -169.812
     0.820890,     -254.604
     0.820355,     -356.388
     0.805067,     -229.639
     0.820462,     -182.496
     0.777497,     0.469717
      1.19901,     -310.878
     0.805000,     0.791798
     0.906931,     -284.030
     0.791858,     -172.174
     0.791955,     -172.174
      1.08597,     -162.430
      1.08654,     -162.430
     0.830103,     -97.6738
     0.830046,     -97.6738
      1.31126,     -141.183
      1.31105,     -141.183
     0.828456,     -332.183
     0.828395,     -332.183
     0.777782,     -459.665
     0.874004,     -164.903
      1.16178,     -169.590
     0.975303,     -213.073
     0.975266,     -213.073
     0.907794,     -798.425
     0.828499,     -167.412
      1.00064,     -228.774
      1.05179,     -151.865
     0.859694,     -136.112
     0.859598,     -136.112
     0.999770,     -203.933
     0.846453,     -207.380
     0.908966,     -433.150
      1.29819,     -303.115
     0.878010,     -280.795
     0.861579,     -210.686
     0.867199,     -151.989
     0.896589,     -610.379
      1.23283,     -231.460
      1.29458,     -150.791
     0.858192,     -121.080
      1.23733,     -817.993
      1.23422,     -465.604
     0.824237,     -217.582
      1.30528,     -237.471
     0.898925,     -172.611
     0.898130,     -213.989
      1.16401,     -990.555
      1.34542,     -104.556
      1.25926,     -183.576
      1.06809,     -339.736
      1.02413,     -244.687
      1.30167,     -89.3380
     0.751566,     -139.106
      1.28377,     -450.107
      1.04154,     -144.984
     0.774386,     -171.547
     0.764768,     0.993251
     0.898015,     -171.172
     0.942167,     -192.322
     0.775243,     -356.046
     0.913214,     -183.944
     0.775115,     0.411712
      1.21748,     -106.478
     0.829592,     -315.221
      1.02393,     -167.014
      1.21534,     -620.532
      1.21587,     -620.532
     0.781727,     0.532415
     0.916238,     -697.023
      1.04623,     -251.842
     0.771685,     0.497826
      1.32001,     -193.368
      1.02395,     -305.309
      1.22374,     -194.910
     0.841767,     -319.968
     0.925656,     -195.556
     0.819456,     -286.040
     0.907780,     -342.783
      1.28608,     -246.424
     0.821261,     -711.836
      1.32005,     -115.640
      1.34141,     -193.578
      1.22041,     -130.641
      1.36384,     -238.871
      1.01898,     -237.785
      1.36159,     -345.200
     0.848408,     -305.357
      1.01590,     -133.370
      1.13889,     -286.309
      1.26659,     -229.001
      1.26733,     -229.001
      1.27123,     -217.531
      1.27216,     -271.016
     0.908252,     -57.2436
     0.908221,     -57.2436
      1.00808,     -69.6252
     0.917410,     -300.222
     0.978152,     -261.412
     0.978123,     -261.412
     0.868354,     -202.625
     0.878176,     -168.597
      1.24828,     -115.017
      1.30233,     -163.266
      1.22007,     -79.9304
      1.05090,     -265.557
     0.889759,     -491.090
     0.925558,     -158.508
      1.01446,     -395.161
      1.06235,     -316.091
     0.964863,     -296.693
     0.909792,     -375.559
     0.776432,     -236.879
      1.08687,     -280.196
      1.08734,     -546.084
     0.808597,     -171.571
     0.847932,     -349.732
      1.01463,     -109.033
      1.02860,     -247.104
     0.891773,     -315.532
     0.907030,     -330.555
      1.11321,     -206.670
     0.807008,     0.365964
      1.34554,     -93.4120
     0.892234,     -205.463
     0.907603,     -116.854
      1.01715,     -332.598
     0.872333,     -358.765
      1.01588,     -234.649
     0.885164,     -214.681
     0.748031,     0.721193
     0.805665,      3.53439
     0.976059,     -131.578
     0.885922,     -306.190
     0.870158,     -161.211
     0.923636,     -894.895
     0.816649,     -95.9613
     0.927957,     -107.197
     0.924070,     -386.218
     0.864816,     -193.635
     0.823030,     -109.284
      1.08368,     -154.273
      1.12091,     -176.783
     0.985585,     -79.3536
     0.759013,     0.668368
     0.805409,     0.216874
      1.06108,     -368.922
     0.892851,     -606.741
     0.890687,     -619.152
     0.834615,     -364.421
      1.35043,     -124.932
     0.931953,     -142.721
      1.07348,     -201.018
     0.768807,     0.341120
     0.892661,     -2162.97
     0.804715,     -204.854
      1.12551,     -165.400
     0.746097,     0.187721
     0.799034,     0.383512
     0.801811,     0.457521
      1.36194,     -223.369
     0.889754,     -209.136
     0.931385,     -176.517
      1.01605,     -128.253
      1.01515,     -192.377
     0.827311,     -206.236
     0.783711,     0.141081
      1.21890,     -180.621
     0.828798,     -1056.84
     0.810493,     0.635941
     0.803207,     -259.678
      1.36486,     -96.2835
     0.949666,     -390.354
     0.930968,     -169.935
      1.18269,     -299.417
     0.859925,     -259.441
     0.874825,     -1148.97
      1.27418,     -196.240
     0.828457,     -138.854
     0.900859,     -145.598
     0.830257,     -388.056
      1.31158,     -111.608
     0.870359,     -106.101
     0.969589,     -216.374
     0.883750,     -150.325
      1.21330,     -386.781
      1.01720,     -212.611
     0.871695,     -760.739
     0.883305,     -331.886
     0.973535,     -331.951
     0.886721,     -147.008
     0.829663,    0.0555317
     0.868400,     -142.316
     0.972699,     -172.865
     0.906612,     -446.844
     0.801943,     0.319074
      1.07049,     -112.043
     0.904627,     -178.569
     0.861605,     -258.454
     0.905389,     -322.092
      1.07216,     -190.077
     0.920722,     -193.281
     0.867661,     -166.906
     0.951148,     -733.513
      1.10028,     -104.791
      1.34662,     -516.468
     0.874849,     -545.172
      1.27139,     -276.792
      1.12134,     -483.045
      1.34528,     -312.599
     0.872234,     -164.691
     0.872067,     -182.937
     0.905341,     -171.730
     0.825462,     0.958569
      1.34776,     -201.857
     0.904519,     -137.405
      1.22080,     -241.679
      1.21884,     -168.843
      1.34582,     -222.518
      1.17770,     -130.898
     0.785456,     0.332942
     0.931078,     -614.924
     0.890808,     -323.865
     0.924953,     -514.153
      1.15888,     -145.460
     0.781206,     0.746773
      1.40083,     -178.069
      1.00734,     -244.556
      1.17942,     -276.051
      1.35514,     -83.0345
     0.882814,     -130.122
      1.17643,     -72.4540
     0.925079,     -742.146
     0.886951,     -248.002
     0.886779,     -450.424
     0.873496,     -351.857
     0.793455,     0.391758
     0.921435,     -582.920
      1.42786,     -197.446
     0.821769,     -333.637
      1.12829,     -122.931
      1.02176,     -647.529
     0.784188,     -513.272
      1.15441,     -465.310
     0.822390,     -429.003
      1.38169,     -273.579
     0.830156,     0.477285
     0.921216,     -236.086
     0.791613,     0.737953
     0.945082,     -201.950
      1.12052,     -445.084
     0.870952,     -317.650
      1.19493,     -293.458
     0.829172,     -373.815
     0.800294,     -391.496
     0.868611,     -414.538
     0.990053,     -92.4652
      1.35501,     -198.145
     0.868296,     -207.253
     0.868714,     -132.458
     0.870741,     -690.866
     0.873102,     -294.430
     0.799508,      2.57554
     0.860540,     -361.142
      1.12128,     -181.868
     0.870901,     -317.893
