# z      ,        O[II] EW
      1.07073,      39.3873
     0.879584,      53.7623
     0.950265,      80.0256
      1.23197,      55.9823
     0.984087,      12.9680
     0.987672,      19.1512
      1.05099,      35.3033
     0.976589,      18.9733
      1.21983,      18.4600
      1.21886,      18.7073
      1.21774,      65.5418
      1.04646,      36.8879
      1.04633,      36.8879
     0.972433,      108.000
     0.972357,      108.000
     0.881756,      35.6078
     0.881840,      35.6078
     0.808256,      20.1681
     0.808267,      20.1681
      1.17582,      10.6415
     0.912894,      34.9261
     0.894316,      59.4870
      1.01197,      34.0704
      1.01216,      34.0704
     0.871517,      23.1459
     0.896082,      47.1900
     0.898619,      29.4834
     0.898268,      29.4834
      1.02719,      32.6054
      1.02700,      32.6054
     0.940750,      96.7731
     0.801926,      49.8337
     0.801876,      49.8337
     0.921860,      31.9068
     0.899520,      3.07195
     0.876623,      58.2876
     0.910674,      51.6768
     0.904970,      44.3127
     0.869871,      41.1853
      1.22004,      30.6090
     0.807602,      11.2159
     0.970648,      29.7357
     0.900423,      132.007
     0.870502,      33.5790
      1.17618,      44.5725
      1.04062,      51.9987
     0.928039,      16.6395
     0.857692,      30.4839
      1.11614,      62.5643
      1.26860,      108.654
     0.959046,      78.9554
      1.21746,      56.8828
     0.901793,      59.0999
      1.02547,      32.7030
     0.806207,      36.7702
      1.02361,      69.3800
      1.02130,      44.8037
      1.26407,      25.1605
      1.01956,      25.5394
     0.870748,      53.0288
      1.23261,      25.8390
     0.813261,      36.4776
     0.940829,      42.5418
      1.23344,      42.0687
      1.23528,      30.2738
      1.30748,      45.6243
      1.29541,      69.5747
     0.867393,      28.3411
     0.764615,      44.8997
     0.867488,      68.0914
      1.19781,      27.3235
      1.07801,      37.6864
     0.912158,      57.6793
     0.867578,      21.6101
     0.931725,      88.7820
      1.21954,      20.6702
     0.809121,      28.9926
      1.20183,      50.0963
      1.28011,      84.7553
     0.993172,      24.1825
     0.856761,      17.5894
      1.30138,      28.2900
      1.16859,      50.3062
      1.10490,      79.2531
     0.931506,      50.2955
     0.960064,      40.0648
     0.778282,      53.4267
      1.15506,      33.4029
      1.11088,      18.7835
     0.977106,      83.3464
     0.977833,      18.0880
     0.838704,      30.5886
     0.942461,      30.0597
     0.942375,      30.0597
     0.931210,      24.0441
      1.10530,      18.2890
      1.10536,      18.2890
     0.940241,      38.9221
      1.10633,      30.7035
      1.38983,      63.9340
     0.902922,      108.404
      1.04620,      44.6839
     0.894668,      51.1765
     0.894551,      51.1765
     0.912826,      94.3666
      1.29074,      78.7298
     0.891217,      38.1401
     0.891188,      38.1401
      1.05318,      18.3447
      1.05358,      18.3447
      1.31373,      46.9838
      1.31359,      46.9838
     0.891079,      12.2882
     0.827284,      62.0873
      1.20104,      30.2606
     0.892320,      34.1109
     0.892300,      34.1109
     0.891373,      47.0639
     0.927213,      31.2625
      1.06792,      36.3655
     0.872762,      28.3472
      1.27419,      82.2411
      1.27422,      82.2411
      1.22113,      67.3728
     0.910519,      10.4770
     0.827763,      24.8530
     0.826191,      33.6952
      1.17427,      31.1315
     0.872258,      50.4816
      1.22041,      53.9661
     0.950430,      20.8645
     0.950283,      20.8645
      1.02874,      28.0978
     0.892240,      55.3854
     0.881725,      63.6974
      1.12489,      51.4420
     0.967705,      40.9629
     0.910593,      23.1255
     0.910575,      23.1255
     0.881967,      29.0944
     0.882389,      29.0944
      1.05156,      26.9091
      1.05152,      26.9091
     0.843188,      80.1329
     0.842952,      80.1329
      1.17399,      37.3971
      1.17401,      37.3971
      1.37031,      49.0990
     0.836798,      54.8979
     0.929198,      62.6553
      1.03768,      29.5199
      1.03766,      29.5199
     0.842676,      33.4013
     0.968081,      119.782
     0.968062,      119.782
      1.17706,      96.4485
     0.893452,      35.3182
     0.745515,      33.7482
     0.745422,      33.7482
     0.897855,      68.0919
     0.921514,      29.3981
      1.02876,      29.2196
     0.897239,      21.9625
     0.897262,      21.9625
     0.895979,      43.2500
     0.895955,      43.2500
      1.21662,      75.8435
      1.21673,      75.8435
      1.02752,      10.6076
     0.984919,      44.4723
     0.984946,      44.4723
      1.10220,      66.5755
      1.10284,      66.5755
      1.02261,      32.6433
      1.02249,      32.6433
      1.28598,      42.0016
      1.20233,      11.6188
     0.927390,      33.4187
     0.779101,      51.3795
     0.738743,      38.7317
      1.40142,      32.7859
      1.30209,      19.1756
      1.04607,      9.95322
      1.04636,      9.95322
     0.894688,      46.9516
     0.894778,      46.9516
     0.869557,      28.4089
      1.24085,      50.3314
     0.894524,      78.0627
     0.893561,      17.5685
     0.893614,      17.5685
     0.840614,      168.516
     0.843471,      14.6134
     0.894419,      41.9822
     0.893472,      37.2276
      1.03019,      92.3292
      1.03003,      15.6053
      1.03023,      15.6053
      1.10296,      77.9172
      1.10297,      77.9172
      1.17620,      41.5575
     0.870099,      18.6910
     0.814007,      30.2207
      1.26898,      15.5205
     0.931439,      37.7426
      1.17646,      115.271
      1.17486,      58.9603
     0.805875,      71.3067
     0.926336,      38.4283
     0.731081,      32.8860
     0.895995,      53.4964
     0.846209,      34.3733
     0.909302,      38.8070
     0.909100,      72.2299
     0.926239,      21.5757
     0.804488,      77.5368
     0.930040,      32.5617
      1.02834,      58.6258
     0.806105,      21.7048
     0.935746,      19.6063
     0.931052,      26.2514
     0.949835,      21.4674
     0.920198,      61.5401
     0.989633,      47.6738
      1.23469,      36.9834
      1.28072,      42.1953
     0.984338,      43.5364
     0.808795,      116.216
     0.949214,      38.4846
     0.871971,      66.8587
      1.40113,      44.7490
      1.39695,      16.6074
      1.24216,      45.8201
     0.844149,      64.6626
      1.26182,      31.7972
      1.26186,      32.8316
      1.36801,      64.5911
      1.31667,      53.5081
      1.36243,      53.2834
     0.894012,      28.3639
      1.38352,      53.9558
     0.842174,      51.9914
      1.38873,      28.8974
     0.841470,      52.5020
      1.36387,      63.2433
     0.762861,      19.5002
      1.26972,      31.1036
     0.843192,      37.2709
     0.911929,      23.8904
     0.729853,      51.3308
     0.875231,      49.3588
     0.762195,      72.1991
      1.26760,      48.5887
      1.11335,      62.9107
      1.29672,      71.1386
     0.758682,      16.9867
     0.867534,      67.6779
      1.26009,      34.6958
      1.36543,      71.7597
      1.26503,      39.0411
      1.30693,      48.2120
     0.874727,      33.3249
      1.30066,      30.4806
      1.01977,      14.8611
     0.729388,      74.2727
     0.739052,      24.3352
     0.857868,      17.3273
     0.980601,      60.0859
      1.26270,      45.0172
     0.915453,      35.6307
      1.12691,      51.9819
      1.22282,      65.1319
     0.849728,      42.2963
      1.26183,      85.1086
     0.979482,      53.3807
     0.933557,      50.8867
     0.950184,      46.0037
     0.982761,      20.5134
     0.983666,      57.0563
     0.944145,      13.9233
     0.903711,      27.0974
      1.20397,      56.0388
      1.29944,      44.4333
      1.38779,      40.8710
      1.38768,      68.8393
     0.952728,      77.8569
     0.991895,      43.8069
      1.20177,      21.1843
      1.20328,      33.9493
     0.804901,      21.5236
      1.20495,      13.7578
     0.755887,      41.7865
     0.968052,      65.4444
     0.968010,      65.4444
     0.797464,      70.3919
      1.20583,      78.6786
      1.04630,      29.7559
      1.20524,      26.8074
     0.942322,      45.9169
      1.20231,      25.3558
      1.20220,      25.3558
      1.16632,      33.9273
      1.16618,      33.9273
      1.23554,      16.9846
      1.23549,      16.9846
     0.951479,      28.3847
     0.989565,      65.9302
     0.811499,      26.9833
     0.804426,      32.2438
     0.855553,      56.0918
     0.855504,      56.0918
      1.30116,      9.39455
      1.20406,      34.8717
     0.855750,      45.7071
     0.931993,      14.2178
     0.891815,      24.9607
      1.27295,      30.8425
     0.932313,      66.4820
      1.41247,      45.4289
      1.41245,      45.4289
     0.890875,      26.3112
      1.00284,      22.8321
      1.12110,      37.6381
     0.985665,      148.458
      1.06099,      24.5882
      1.01992,      54.4604
     0.931336,      12.3277
      1.12181,      16.7722
     0.888970,      16.3023
     0.891715,      21.8833
     0.891496,      21.8833
      1.07336,      63.9977
     0.768792,      16.5121
     0.842519,      54.6617
     0.950815,      57.0477
     0.841972,      40.7952
     0.841890,      40.7952
     0.804747,      55.1849
      1.11892,      126.455
     0.888244,      39.4723
     0.888282,      39.4723
      1.10020,      20.7833
      1.10022,      20.7833
     0.933883,      18.3963
     0.933874,      18.3963
      1.22230,      24.4294
      1.01383,      65.2555
      1.01383,      65.2555
     0.934609,      20.3882
     0.934449,      20.3882
     0.869686,      40.7506
     0.884075,      11.6668
     0.842327,      35.7639
     0.893977,      29.4749
     0.895001,      29.4749
      1.03300,      34.2724
     0.806822,      17.1720
     0.806944,      17.1720
      1.39682,      40.6572
      1.28821,      20.8563
      1.17289,      47.2756
     0.824207,      66.8499
     0.824762,      34.7430
      1.27683,      40.3047
      1.27668,      40.3047
      1.10009,      24.6521
      1.10053,      24.6521
     0.807662,      16.3022
     0.807802,      16.3022
      1.01398,      44.1695
      1.04998,      27.0159
      1.05000,      27.0159
     0.779059,      8.53077
     0.778840,      8.53077
     0.842483,      24.6334
     0.933418,      32.3326
     0.806390,      50.5967
      1.03934,      57.5024
      1.03926,      57.5024
     0.890474,      100.763
      1.30161,      22.0229
      1.05081,      23.6597
     0.947821,      19.4727
      1.20535,      26.6786
